"iteration","deviance_explained","aic","s_yyyy_p_value"
501,0.232696317569673,18034.439760575,0
502,0.226536893390605,18047.1548236227,0
503,0.247616173893386,18035.308975731,0
504,0.234477059121492,18081.7381084728,0
505,0.227126277391465,18058.0914507148,0
506,0.245978190912824,18044.6379380175,0
507,0.242826551395127,18049.9840514099,0
508,0.226659986254281,18050.1647280303,0
509,0.226313423402365,18083.3342212535,0
510,0.230142912405108,18058.2343761943,0
511,0.240698348154588,18044.5817436687,0
512,0.227211336428366,18046.3920257926,0
513,0.240012891092626,18048.3990208659,0
514,0.231006148524462,18045.8637526632,0
515,0.228051065371793,18037.2973185968,0
516,0.236725473758868,18011.7655863194,0
517,0.2295040484057,18071.0478052795,0
518,0.237312329737711,18047.6849830735,0
519,0.231862210321487,18061.7272247461,0
520,0.232348386347915,18053.1104428872,0
521,0.226444684680718,18076.2805208612,0
522,0.22737819479431,18045.9293934385,0
523,0.235386853212069,18048.0138258503,0
524,0.233684502523722,18026.1682874763,0
525,0.235408357324193,18056.8600072225,0
526,0.238668186839462,18063.2880203725,0
527,0.235106192125775,18034.2916642686,0
528,0.238188482351523,18019.4898918603,0
529,0.253161195374589,18044.921456457,0
530,0.228917987387433,18042.9588253824,0
531,0.240266929716475,18021.8907200399,0
532,0.233844622546248,18079.1347184196,0
533,0.21883977514875,18048.7064208265,0
534,0.227834157315855,18038.6736944676,0
535,0.238382742722039,18058.9970345467,0
536,0.234466454423234,18059.8937373779,0
537,0.251926465303161,18019.9809754728,0
538,0.230412469390248,18041.1492221907,0
539,0.23652336985127,18020.8492305692,0
540,0.245735578971108,18021.1626516503,0
541,0.229007856617163,18043.5387232597,0
542,0.21999626769296,18027.0565065775,0
543,0.228979252859258,18066.7008308496,0
544,0.240721806457094,18040.3087663864,0
545,0.242992768822622,18042.6324244728,0
546,0.24040268622792,18053.8347901201,0
547,0.24726839257194,18022.7281539727,0
548,0.232808607632708,18044.3095495048,0
549,0.234663363880371,18059.3097297072,0
550,0.244010441574326,18048.8272002081,0
551,0.229339845969583,18062.4313595413,0
552,0.23831658519072,18052.9375506279,0
553,0.237496466145702,18023.4889925409,0
554,0.239844734576816,18054.4352054081,0
555,0.245193946137544,18038.1320607217,0
556,0.233470052116395,18053.6956412023,0
557,0.239661356800372,18038.457381061,0
558,0.247404945759954,18035.6533982223,0
559,0.230332548935417,18055.2066169985,0
560,0.226670282838769,18053.4658790942,0
561,0.230303983616586,18032.5035594942,0
562,0.233944208003158,18045.4270769481,0
563,0.230614009135694,18053.9094700951,0
564,0.244415720041002,18036.202539354,0
565,0.240846839551668,18070.5805115625,0
566,0.23872713112519,18036.1464660419,0
567,0.235870247513617,18034.4275405507,0
568,0.225855275739258,18053.3639683082,0
569,0.214013560820434,18080.5079647463,0
570,0.249656772556062,18033.3278261045,0
571,0.239835614857834,18014.0769446625,0
572,0.233203640550165,18028.3035140266,0
573,0.224582638564764,18066.9365117116,0
574,0.241620185115303,18030.4747026143,0
575,0.239693934551262,18054.1550018779,0
576,0.246443143854575,18045.995165562,0
577,0.234109211128017,18053.1231103628,0
578,0.243683821819851,18038.5321618723,0
579,0.242543291925565,18053.333532301,0
580,0.231456990318992,18041.6421103655,0
581,0.228060635085751,18039.8093252478,0
582,0.253242368115551,18028.1060951987,0
583,0.227704321111668,18043.1060173959,0
584,0.230373876876084,18045.1612708981,0
585,0.251251279936972,18046.8306110711,0
586,0.218386198297097,18090.1722803527,0
587,0.240525759190693,18034.3012152087,0
588,0.23619532231774,18071.9500789287,0
589,0.223140521941335,18076.6456175814,0
590,0.225730076929638,18045.9696974948,0
591,0.242992497219196,18051.8583495722,0
592,0.239753468077629,18002.5736927631,0
593,0.245576075249222,18027.6687305117,0
594,0.243738800881486,17995.9137758218,0
595,0.238432339336578,17999.0126640125,0
596,0.243454498012765,18042.6944558736,0
597,0.237655929722446,18039.4349047854,0
598,0.220311454132481,18059.0233552118,0
599,0.235307351845825,18026.5897053507,0
600,0.239611887171929,18054.6505213368,0
601,0.225074439257521,18057.6507215039,0
602,0.23708113367411,18068.5393434028,0
603,0.242510479912321,18030.2957419606,0
604,0.245573584632767,18053.1101664352,0
605,0.238442883388397,18052.8797574883,0
606,0.230157999882086,18040.4261054384,0
607,0.237534429423181,18087.4863952435,0
608,0.22935959649822,17998.4657833823,0
609,0.245180220795783,18065.7697498114,0
610,0.239471373741575,18049.2982230396,0
611,0.230115715465721,18028.216379943,0
612,0.227534376905209,18064.8046305722,0
613,0.237658103851995,18022.8835430216,0
614,0.233819899250182,18022.830222558,0
615,0.240870143781626,18055.6379852205,0
616,0.25132723075227,18040.9443610002,0
617,0.231537477590071,18060.2770605869,0
618,0.235479245430018,18021.3001143906,0
619,0.25394307696437,18081.5969548109,0
620,0.242503567289908,18041.1642349675,0
621,0.245348900606502,18001.311816984,0
622,0.232922434253778,18040.8904621873,0
623,0.247124092292982,18059.6322065756,0
624,0.230717850073234,18108.8853417569,0
625,0.223081186245757,18090.8442158018,0
626,0.236329691329078,18049.7046052808,0
627,0.23948711443376,18038.4364922577,0
628,0.239845233005583,18074.7375745267,0
629,0.237426324696761,18067.5320561303,0
630,0.247324847257784,18023.5814953683,0
631,0.244256287363363,18024.6707227153,0
632,0.244687649754015,18032.6308731654,0
633,0.223785132918799,18036.1948720143,0
634,0.23046454732138,18020.5877313349,0
635,0.230954018545205,18058.8476175571,0
636,0.23421539418606,18042.0520255352,0
637,0.244534767873079,18021.4262574155,0
638,0.233776497436508,18053.2599037795,0
639,0.2348380498424,18055.2668276648,0
640,0.224273635725797,18068.1574371479,0
641,0.225543890344775,18029.5823666861,0
642,0.236893335670307,18041.2108171056,0
643,0.244233262967205,18040.2220743151,0
644,0.248296428916665,18040.9324671958,0
645,0.232788569177608,18059.9740596314,0
646,0.231363912450052,18050.3854434327,0
647,0.234943094497943,18067.5417922942,0
648,0.244924883317096,18030.4023141351,0
649,0.242414353313446,18095.3687145359,0
650,0.22850954872756,18077.2508784682,0
651,0.231932219821605,18038.9889880762,0
652,0.225553178288416,18044.3886048623,0
653,0.241366013560165,18069.3166720461,0
654,0.236480652363748,18010.4301808317,0
655,0.23963079895674,18057.3979362969,0
656,0.229065896170757,18064.2575460042,0
657,0.236110954942838,18064.3336185143,0
658,0.240554571895067,18059.6399477901,0
659,0.226710706691014,18038.280745209,0
660,0.242324467221321,18032.568638058,0
661,0.227520330550918,18075.8367803181,0
662,0.232213203631251,18036.8324425031,0
663,0.238301574948724,18006.0405220361,0
664,0.242345794843909,18022.0027410781,0
665,0.240203916328099,18078.6748904375,0
666,0.233069240550603,18040.2458784635,0
667,0.244640082349538,18045.9043155505,0
668,0.239593436261757,18071.8242620328,0
669,0.239699698115622,18029.7545594276,0
670,0.227960218319782,18023.014959967,0
671,0.229394595245707,18071.3894996012,0
672,0.247726517494317,18017.8015556409,0
673,0.21386278410922,18057.6655412004,0
674,0.250598976742743,18024.6359648275,0
675,0.241871887300001,18026.2830953645,0
676,0.225937324921553,18089.5739268812,0
677,0.225858716696475,18081.7645994254,0
678,0.234942791575165,18048.857568679,0
679,0.231703598997132,18056.6484288541,0
680,0.240370591675365,18053.8460768967,0
681,0.233985265239002,18042.061828082,0
682,0.236572258536127,18004.8256848387,0
683,0.228629569172128,18045.3471069832,0
684,0.244450137199384,18043.0977658517,0
685,0.243462983281936,18067.5312330732,0
686,0.228826530079809,18042.008493312,0
687,0.24680501167665,18059.3658774638,0
688,0.225986199495932,17997.4862041896,0
689,0.22825394564348,18042.7169938522,0
690,0.25039028465302,18037.6354828071,0
691,0.2399385084369,18008.1236056832,0
692,0.237718600066616,18034.7111274215,0
693,0.240970505477965,18045.4645134522,0
694,0.234388368949732,18005.0741224496,0
695,0.227908626398172,18017.7502846841,0
696,0.234941442572292,18049.4511067681,0
697,0.227461867213319,18049.0504952931,0
698,0.230943096716485,18032.0181184283,0
699,0.225488906262568,18022.7493368625,0
700,0.232588008519589,18072.0041389638,0
701,0.226935095017995,18043.2904362896,0
702,0.244231339533512,18037.6952921214,0
703,0.245131881717728,17990.1160567692,0
704,0.238314732682065,18036.6053118569,0
705,0.244703126211997,18066.152841545,0
706,0.243226666462345,18026.736244594,0
707,0.247218414904004,18064.9156950957,0
708,0.227034399045331,18033.8568537023,0
709,0.238627476772347,18035.4393594344,0
710,0.231348519694197,18081.3408240945,0
711,0.229370617502437,18062.8124035064,0
712,0.223104380709182,18066.5240139003,0
713,0.233760126383748,18052.74583498,0
714,0.236390335191728,18031.5511579396,0
715,0.239317152946032,18049.3726795803,0
716,0.240568771179323,18019.3777021484,0
717,0.239522299508988,18051.6672079549,0
718,0.235513104268656,18032.9231949942,0
719,0.241431147747361,18031.030518961,0
720,0.237903561375306,18016.2005472699,0
721,0.239317393008947,18025.0486284436,0
722,0.230877973854236,18079.1012157648,0
723,0.237281327158428,18014.5638387978,0
724,0.241958819705954,18063.3314670079,0
725,0.229213364373671,18075.9890373575,0
726,0.244543006185966,18024.6438577025,0
727,0.249883906373179,17972.1942458842,0
728,0.246217915102902,18046.1925586405,0
729,0.229371153719284,18056.5229493846,0
730,0.238841786981398,18025.0831668889,0
731,0.231830904518351,18013.5521087098,0
732,0.24814633936184,18045.5143468634,0
733,0.247204356993183,18082.2594300715,0
734,0.238506279675591,18051.6903960526,0
735,0.225258065182686,18050.429792283,0
736,0.23468200761978,18055.3653834154,0
737,0.249878815296952,18033.6837148938,0
738,0.235657528433549,18016.1492023583,0
739,0.236467113193118,18000.9979433396,0
740,0.240095439141271,18031.8940514133,0
741,0.232936214945566,18040.6075701708,0
742,0.234351463668183,18084.3461190835,0
743,0.234602461474414,18039.8221970545,0
744,0.233772461411189,18066.7549998201,0
745,0.232942255103589,18058.8115924308,0
746,0.239334127993459,18082.7667111671,0
747,0.2317169934063,18028.1257699488,0
748,0.240184004959767,18055.9868451952,0
749,0.248783239041236,18014.3138530541,0
750,0.239707031208669,18020.6057510455,0
751,0.233501796918909,18024.6314821291,0
752,0.230225690771571,18047.607193325,0
753,0.239817773228052,18058.8556304324,0
754,0.243333880813342,18054.5635992992,0
755,0.224161071965944,18055.7194509996,0
756,0.234890708827021,18058.4116504467,0
757,0.229023528997199,18051.037213046,0
758,0.237139922805314,18058.1754226748,0
759,0.233823300603566,18019.3242435606,0
760,0.22575597022068,18024.9679945291,0
761,0.242776750736919,18041.402166555,0
762,0.246336313857446,18023.9969530519,0
763,0.236530543953874,18021.6981236593,0
764,0.239012019293773,18036.7370005574,0
765,0.232055587433004,18037.9051775708,0
766,0.224537228457557,18069.0368759073,0
767,0.22815520283598,18056.7575389911,0
768,0.240437506029424,18056.762243746,0
769,0.2420367922522,18016.5221821345,0
770,0.235422116290294,18085.7179837013,0
771,0.238370263826752,18054.1627851406,0
772,0.248998028230251,18036.3839417057,0
773,0.240068763937902,18061.2406551729,0
774,0.248628134000008,18027.4758839972,0
775,0.228182107189333,18087.3967396409,0
776,0.234382479387899,18052.9149957131,0
777,0.247326212700448,18053.0882028792,0
778,0.241160268059538,18023.0539193052,0
779,0.219019954203935,18061.850049437,0
780,0.242575595997332,18057.6929159345,0
781,0.247857272986973,18045.8678273662,0
782,0.217857833530389,18099.1470547095,0
783,0.240578476867176,18049.8715158212,0
784,0.236317440150635,18045.3192995812,0
785,0.231949556338031,18067.2075887302,0
786,0.218200190243391,18051.9491282136,0
787,0.239195462346567,18031.6437067014,0
788,0.225381589480217,18059.085676706,0
789,0.220239390491355,18059.6472067185,0
790,0.241264037441423,18060.8075676111,0
791,0.234101435789579,18050.1423783373,0
792,0.250971781873363,18066.0104355449,0
793,0.236908716152794,18022.918233313,0
794,0.227010678596656,18055.2501118792,0
795,0.232214930052957,18027.4573857337,0
796,0.232889084732903,18047.0351334774,0
797,0.230668803825386,18030.9108532703,0
798,0.231830903065554,18056.5295966223,0
799,0.23651804156621,18061.5659061992,0
800,0.234940584159766,18035.7571092075,0
801,0.231752871606966,18067.6482638053,0
802,0.236456781464786,18020.3311189557,0
803,0.239400431360871,18019.4978508302,0
804,0.233298263195744,18021.0119013792,0
805,0.229971801235885,18057.4284282518,0
806,0.240815078631838,18024.9513161204,0
807,0.235354878575976,18045.9078759466,0
808,0.235113713957311,18031.126503162,0
809,0.222834172349807,18049.9405143464,0
810,0.232613406031784,18074.5201489973,0
811,0.237317092640386,18021.2509121852,0
812,0.231163347928906,18046.1467878477,0
813,0.229969101490841,18031.6401938095,0
814,0.236837430436287,18034.1058104083,0
815,0.235764400938699,18070.1162029657,0
816,0.230923172390224,18038.0472362254,0
817,0.247867281077736,18059.1748928307,0
818,0.235158570332015,18051.9602866694,0
819,0.255887105266716,18046.1162797936,0
820,0.230740158806431,18018.3625858122,0
821,0.230606536789595,18066.331284982,0
822,0.234784884867597,18066.1167139345,0
823,0.226324798347181,18084.928003642,0
824,0.234271079012181,18013.9858696537,0
825,0.238714461702749,18044.4297243328,0
826,0.230554226315569,18057.1350096713,0
827,0.230609352952236,18071.085687258,0
828,0.242321630658044,18018.1800932133,0
829,0.246396765240997,18043.029635254,0
830,0.234403572916032,18020.3707236915,0
831,0.248133577149888,18032.2708228771,0
832,0.254817214115238,18047.9938969974,0
833,0.243139335920436,18012.8396378527,0
834,0.25040237006431,18023.337807189,0
835,0.230414768515716,18099.0872712368,0
836,0.229489550424242,18052.8950946502,0
837,0.226776229208845,18069.7432325851,0
838,0.229962733986215,18057.9521951506,0
839,0.24297674108128,18038.8963618157,0
840,0.242983570504456,18089.9467047542,0
841,0.234748120258924,18015.7337021397,0
842,0.241340338967877,18062.3331979261,0
843,0.226975834550421,18046.3651194285,0
844,0.233550932445281,18072.1171752881,0
845,0.240122804939368,18053.9872625378,0
846,0.227364384463662,18070.4517831663,0
847,0.229623361127482,18015.5455697334,0
848,0.240860462136906,18054.8608817036,0
849,0.234520056806271,18049.2065746659,0
850,0.232116959497687,18037.6439832289,0
851,0.23324252292753,18051.5617405569,0
852,0.229563007423293,18051.5023494896,0
853,0.248315710186914,17992.5037422011,0
854,0.230842719534233,18063.3084189065,0
855,0.242256245462496,18052.8854921446,0
856,0.230869741888556,18013.0942218534,0
857,0.238652254620677,18031.8068203196,0
858,0.23184010799303,18029.5367380428,0
859,0.232138937240083,18027.689400041,0
860,0.230224230567539,18038.6255953052,0
861,0.235240905004424,18037.4110457447,0
862,0.233158675890073,18032.0854285499,0
863,0.231777870282777,18027.4610169429,0
864,0.225630639915171,18062.5031017712,0
865,0.219279061506919,18075.6524109519,0
866,0.233372463029944,18077.0344109102,0
867,0.240904756691789,18055.4834234177,0
868,0.215170317973857,18095.4038714085,0
869,0.226315499752915,18057.0226950283,0
870,0.244633522669717,18077.1202010574,0
871,0.241812265973085,18071.2377490086,0
872,0.237236782676812,18068.2472669533,0
873,0.23989245587818,18037.5007793716,0
874,0.237127745916643,18022.1331054695,0
875,0.221976961357563,18018.5843171766,0
876,0.245189663146658,18045.3526298407,0
877,0.242639026181066,18030.6600895198,0
878,0.240361342211766,18065.8852775445,0
879,0.247620517621545,18050.5602538607,0
880,0.246782180815905,18048.6036753708,0
881,0.238000466836764,18038.8804532712,0
882,0.238340461797341,18006.1575935787,0
883,0.252960042790346,18025.6675058772,0
884,0.227417312474188,18034.9840518211,0
885,0.243808432792891,18084.3719162551,0
886,0.230171271683,18061.8563448602,0
887,0.234157329180945,18050.0875518183,0
888,0.245896715652796,18047.4276847275,0
889,0.227532884994513,18066.3473496031,0
890,0.227078817810136,18056.5517680651,0
891,0.216809543449724,18049.5935074506,0
892,0.235217490873703,18040.1410773978,0
893,0.242376472368945,18046.28670867,0
894,0.231371751860566,18073.7725002643,0
895,0.236055775434147,18016.1219072947,0
896,0.230716915712757,18033.467409721,0
897,0.231739790458585,18034.5163452308,0
898,0.228433135043524,18096.2821597679,0
899,0.220653149682911,18051.3110375633,0
900,0.240363282647973,18070.967023358,0
901,0.221139047233072,18054.7195942903,0
902,0.240086740616245,18054.7778623058,0
903,0.225144916330881,18035.9548066818,0
904,0.238635693537917,18041.2572096474,0
905,0.224207981548719,18063.7472623874,0
906,0.229730764048325,18050.7720466269,0
907,0.232618197169354,18059.1715661275,0
908,0.232009247091496,18081.7575432002,0
909,0.245550872106729,18029.7525773236,0
910,0.240043722921125,18066.1407650098,0
911,0.239538850871348,17982.4836813429,0
912,0.235599384178571,18070.8401181101,0
913,0.238879960412248,18098.9577720113,0
914,0.22438964096856,18029.9518555263,0
915,0.217135757197185,18084.187103945,0
916,0.231440817344639,18033.3814217989,0
917,0.227420768739859,18053.6843264729,0
918,0.22787960631657,18069.4615035298,0
919,0.235582823168157,18048.76279052,0
920,0.228719488192158,18043.7264790074,0
921,0.228867234258407,18061.5345289438,0
922,0.238831032169649,18079.7524869121,0
923,0.223177086126851,18057.8251277035,0
924,0.235653340837301,18048.398386865,0
925,0.231060644957119,18028.6423404967,0
926,0.233542942566627,18074.7487739614,0
927,0.239493398709369,18031.2950323325,0
928,0.238831234080512,18026.2344813665,0
929,0.235772317253645,18061.9716304309,0
930,0.238878352530471,18043.2606094279,0
931,0.242413407101856,18027.5784473491,0
932,0.230378526687229,18045.7108221992,0
933,0.224886735499241,18072.0476600551,0
934,0.229695724324696,18024.0066054871,0
935,0.234466177857292,18054.1903657322,0
936,0.228114402149996,18025.329504609,0
937,0.227106679750259,18058.2132444939,0
938,0.228472264061358,18036.8048232552,0
939,0.233520315430935,18067.4049449863,0
940,0.243034249134664,18047.7971720835,0
941,0.231297952100013,18068.9807215497,0
942,0.230849504527553,18077.2311599048,0
943,0.240299332079705,18030.2202732228,0
944,0.224944160416822,18062.4915439162,0
945,0.225305542688108,18090.3165738575,0
946,0.245908833910438,18053.7676661903,0
947,0.233568832366453,18048.3508004311,0
948,0.228131899854003,18072.970632217,0
949,0.225833764657679,18053.9151862277,0
950,0.244127599718528,18025.2707531579,0
951,0.225861810247673,18032.0774001427,0
952,0.234081036977454,18051.8403812361,0
953,0.239243003697394,18057.7142118677,0
954,0.244367562737807,18051.5196395871,0
955,0.22666196365398,18132.0291415601,0
956,0.219865893217995,18052.5948569863,0
957,0.238670940024155,18032.6301731702,0
958,0.2392086445738,18077.2451256119,0
959,0.247887098319287,18029.8649184515,0
960,0.233802473894316,18016.0076892448,0
961,0.227799070371975,18101.7113481483,0
962,0.233213481555779,18077.9689436128,0
963,0.230449020961197,18070.8560622551,0
964,0.238602215983303,18058.8377580237,0
965,0.237745383649071,18033.2389620918,0
966,0.240255165568683,18063.6783743897,0
967,0.226472879995568,18049.0220099588,0
968,0.252555020137563,18009.4961584037,0
969,0.238727279429796,18046.9642280918,0
970,0.228835430244463,18072.8698993794,0
971,0.237375394587821,18027.3524922412,0
972,0.235200954733873,18058.9284667341,0
973,0.228444708584715,18039.7900096478,0
974,0.242400069299254,18041.5161094058,0
975,0.236807628449131,18026.5799836427,0
976,0.23110714813827,18063.9130661102,0
977,0.232049146952555,18046.0563901739,0
978,0.229571957080461,18064.3882546896,0
979,0.23680753206443,18072.8635952971,0
980,0.247384285258623,18036.9208021916,0
981,0.238228471461782,18025.5262232043,0
982,0.231460638294707,18024.7480830916,0
983,0.222645500249852,17998.1743855053,0
984,0.231172137882664,18016.3191370839,0
985,0.227901862015708,18065.6741270172,0
986,0.240296743145538,18052.7829462648,0
987,0.238707559665925,18066.675270397,0
988,0.242322044011848,18062.5821561952,0
989,0.236861476378408,18020.3918934816,0
990,0.240077000154995,18009.0500182104,0
991,0.227340937826405,18018.288169448,0
992,0.240746231811289,18018.8581338606,0
993,0.236202249734854,18034.8747591974,0
994,0.234851132124846,18074.1904263826,0
995,0.221778211197208,18082.5466360911,0
996,0.24065643731019,18057.9791420872,0
997,0.226297280996188,18042.5373654735,0
998,0.231713181495221,18033.4950805907,0
999,0.249563462721821,17994.2433816457,0
1000,0.240512991698738,18064.8668658612,0
